customer_sk,customer_id_nk,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country,full_name,age
9568,19400.0,AW00019400,Gavin,Hayes,Single,Male,2026-01-05,1972-09-07,Canada,Gavin Hayes,41.0
9569,19401.0,AW00019401,Kyle,Hernandez,Single,Male,2026-01-05,1972-12-09,United States,Kyle Hernandez,41.0
9570,19402.0,AW00019402,Jeremiah,Scott,Single,Male,2026-01-05,1972-12-18,United States,Jeremiah Scott,41.0
9571,19403.0,AW00019403,Morgan,Cook,Single,Female,2026-01-05,1972-12-01,United States,Morgan Cook,41.0
9572,19404.0,AW00019404,Nicole,Moore,Married,Female,2026-01-05,1934-02-12,United States,Nicole Moore,80.0
9573,19405.0,AW00019405,Abigail,Smith,Married,Female,2026-01-05,1971-08-17,United States,Abigail Smith,42.0
9574,19406.0,AW00019406,Brooke,Travers,Married,Female,2026-01-05,1971-10-05,United States,Brooke Travers,42.0
9575,19407.0,AW00019407,Sarah,Perry,Married,Female,2026-01-05,1965-08-05,United States,Sarah Perry,48.0
9576,19408.0,AW00019408,Taylor,Richardson,Married,Female,2026-01-05,1965-07-20,United States,Taylor Richardson,48.0
9577,19409.0,AW00019409,Savannah,Allen,Married,Female,2026-01-05,1965-08-08,United States,Savannah Allen,48.0
9578,19410.0,AW00019410,Chloe,Adams,Married,Female,2026-01-05,1964-08-03,United States,Chloe Adams,49.0
9579,19411.0,AW00019411,Sarah,Alexander,Married,Female,2026-01-05,1964-09-29,Canada,Sarah Alexander,49.0
9580,19412.0,AW00019412,Jaime,Chander,Married,Male,2026-01-05,1965-03-26,United States,Jaime Chander,49.0
9581,19413.0,AW00019413,Xavier,Kelly,Single,Male,2026-01-05,1964-03-04,United States,Xavier Kelly,50.0
9582,19414.0,AW00019414,Alexis,Ashe,Married,Female,2026-01-05,1974-10-20,Canada,Alexis Ashe,39.0
9583,19415.0,AW00019415,Devin,Collins,Married,Male,2026-01-05,1971-06-10,Germany,Devin Collins,43.0
9584,19396.0,AW00019396,Tammy,Prasad,Single,Female,2026-01-05,1965-09-08,United States,Tammy Prasad,48.0
9585,19394.0,AW00019394,Henry,Nelson,Married,Male,2026-01-05,1966-12-14,Canada,Henry Nelson,47.0
9586,19373.0,AW00019373,Rebekah,Suri,Single,Female,2026-01-05,1982-03-12,Germany,Rebekah Suri,32.0
9587,19393.0,AW00019393,Miguel,Anderson,Married,Male,2026-01-05,1967-05-17,United States,Miguel Anderson,47.0
9588,19374.0,AW00019374,Paula,Ashe,Single,Female,2026-01-05,1980-09-29,France,Paula Ashe,33.0
9589,19375.0,AW00019375,Omar,Anand,Single,Male,2026-01-05,1981-05-27,Germany,Omar Anand,33.0
9590,19376.0,AW00019376,Paige,Wood,Single,Female,2026-01-05,1981-10-26,France,Paige Wood,32.0
9591,19377.0,AW00019377,Dominic,Chandra,Single,Male,2026-01-05,1981-08-25,Germany,Dominic Chandra,32.0
9592,19378.0,AW00019378,Lucas,Davis,Single,Male,2026-01-05,1981-10-30,United Kingdom,Lucas Davis,32.0
9593,19379.0,AW00019379,Crystal,Guo,Single,Female,2026-01-05,1980-05-22,United Kingdom,Crystal Guo,34.0
9594,19380.0,AW00019380,Marshall,Luo,Single,Male,2026-01-05,1981-01-07,France,Marshall Luo,33.0
9595,19381.0,AW00019381,Brandi,Romero,Single,Female,2026-01-05,1980-07-11,France,Brandi Romero,33.0
9596,19382.0,AW00019382,Jerry,Shan,Married,Male,2026-01-05,1981-04-23,United Kingdom,Jerry Shan,33.0
9597,19383.0,AW00019383,Roger,Nath,Single,Male,2026-01-05,1978-08-31,Germany,Roger Nath,35.0
9598,19384.0,AW00019384,Gilbert,Rai,Single,Male,2026-01-05,1979-03-05,Germany,Gilbert Rai,35.0
9599,19385.0,AW00019385,Alisha,Lin,Single,Female,2026-01-05,1984-01-20,Germany,Alisha Lin,30.0
9600,19386.0,AW00019386,Allen,Martinez,Single,Male,2026-01-05,1979-12-23,France,Allen Martinez,34.0
9601,19387.0,AW00019387,Ruth,Rana,Married,Female,2026-01-05,1979-09-22,Germany,Ruth Rana,34.0
9602,19388.0,AW00019388,Alberto,Martin,Single,Male,2026-01-05,1986-01-24,Germany,Alberto Martin,28.0
9603,19389.0,AW00019389,Terrence,Goel,Single,Male,2026-01-05,1983-11-13,United Kingdom,Terrence Goel,30.0
9604,19390.0,AW00019390,Terrance,Perez,Single,Male,2026-01-05,1984-04-01,France,Terrance Perez,30.0
9605,19391.0,AW00019391,Sergio,Rana,Single,Male,2026-01-05,1984-03-31,Germany,Sergio Rana,30.0
9606,19392.0,AW00019392,Sergio,Kapoor,Single,Male,2026-01-05,1983-08-16,United Kingdom,Sergio Kapoor,30.0
9607,19141.0,AW00019141,Samuel,Martinez,Single,Male,2026-01-05,1971-08-30,United States,Samuel Martinez,42.0
9608,19140.0,AW00019140,Melanie,Rogers,Single,Female,2026-01-05,1972-03-19,United States,Melanie Rogers,42.0
9609,19139.0,AW00019139,Oscar,Simmons,Married,Male,2026-01-05,1983-03-10,United States,Oscar Simmons,31.0
9610,18886.0,AW00018886,Donald,McDonald,Single,Male,2026-01-05,1983-06-10,United States,Donald McDonald,31.0
9611,18888.0,AW00018888,Devin,Powell,Single,Male,2026-01-05,1983-06-17,United States,Devin Powell,31.0
9612,18889.0,AW00018889,Katelyn,Murphy,Single,Female,2026-01-05,1982-09-14,United States,Katelyn Murphy,31.0
9613,18890.0,AW00018890,Lauren,Blue,Married,Female,2026-01-05,1982-11-30,United States,Lauren Blue,31.0
9614,18891.0,AW00018891,Megan,James,Married,Female,2026-01-05,1983-03-10,United States,Megan James,31.0
9615,18892.0,AW00018892,Chase,Howard,Single,Male,2026-01-05,1983-05-16,United States,Chase Howard,31.0
9616,18893.0,AW00018893,Devin,White,Single,Male,2026-01-05,1982-12-13,United States,Devin White,31.0
9617,18894.0,AW00018894,Eric,Allen,Single,Male,2026-01-05,1983-03-21,United States,Eric Allen,31.0
9618,18895.0,AW00018895,Marco,Madan,Married,Male,2026-01-05,1960-08-13,Australia,Marco Madan,53.0
9619,18896.0,AW00018896,Jonathan,Russell,Married,Male,2026-01-05,1954-09-13,Australia,Jonathan Russell,59.0
9620,18897.0,AW00018897,Russell,Black,Married,Male,2026-01-05,1955-02-04,Australia,Russell Black,59.0
9621,18898.0,AW00018898,Monica,Chandra,Single,Female,2026-01-05,1961-03-10,Australia,Monica Chandra,53.0
9622,18899.0,AW00018899,Glenn,Liu,Married,Male,2026-01-05,1955-10-26,Australia,Glenn Liu,58.0
9623,18900.0,AW00018900,Mathew,Torres,Married,Male,2026-01-05,1956-04-06,Australia,Mathew Torres,58.0
9624,18901.0,AW00018901,Connor,Shan,Single,Male,2026-01-05,1962-09-05,Australia,Connor Shan,51.0
9625,18902.0,AW00018902,Steve,Chen,Married,Male,2026-01-05,1962-08-12,Australia,Steve Chen,51.0
9626,18903.0,AW00018903,Louis,Zeng,Single,Male,2026-01-05,1957-05-26,Australia,Louis Zeng,57.0
9627,18904.0,AW00018904,Emma,Thomas,Single,Female,2026-01-05,1986-04-12,United States,Emma Thomas,28.0
9628,18905.0,AW00018905,Samuel,Adams,Single,Male,2026-01-05,1985-04-01,United States,Samuel Adams,29.0
9629,18906.0,AW00018906,Adrienne,Gutierrez,Single,Female,2026-01-05,1957-10-11,Australia,Adrienne Gutierrez,56.0
9630,18887.0,AW00018887,Kari,Hernandez,Single,Female,2026-01-05,1982-11-21,United States,Kari Hernandez,31.0
9631,18885.0,AW00018885,Cara,Ma,Single,Female,2026-01-05,1953-12-22,Australia,Cara Ma,60.0
9632,18908.0,AW00018908,Krystal,Sun,Single,Female,2026-01-05,1960-02-14,Australia,Krystal Sun,54.0
9633,18884.0,AW00018884,Bryan,Reed,Single,Male,2026-01-05,1982-12-17,Canada,Bryan Reed,31.0
9634,18865.0,AW00018865,Ashley,Hayes,Married,Female,2026-01-05,1958-07-23,United States,Ashley Hayes,55.0
9635,18866.0,AW00018866,Miguel,Scott,Married,Male,2026-01-05,1958-09-30,United States,Miguel Scott,55.0
9636,18867.0,AW00018867,Thomas,Perry,Married,Male,2026-01-05,1958-03-15,United States,Thomas Perry,56.0
9637,18868.0,AW00018868,Adam,Long,Single,Male,2026-01-05,1957-11-15,United States,Adam Long,56.0
9638,18869.0,AW00018869,Ashley,Flores,Married,Female,2026-01-05,1958-02-25,United States,Ashley Flores,56.0
9639,18870.0,AW00018870,Ana,Barnes,Married,Female,2026-01-05,1958-01-31,United States,Ana Barnes,56.0
9640,18871.0,AW00018871,Ruben,Rubio,Married,Male,2026-01-05,1943-01-11,Canada,Ruben Rubio,71.0
9641,18872.0,AW00018872,Miguel,Severino,Married,Male,2026-01-05,1943-12-19,United States,Miguel Severino,70.0
9642,18873.0,AW00018873,Austin,Rodriguez,Single,Male,2026-01-05,1945-05-18,United States,Austin Rodriguez,69.0
9643,18874.0,AW00018874,Julia,Green,Married,Female,2026-01-05,1944-11-03,United States,Julia Green,69.0
9644,18875.0,AW00018875,Devin,Watson,Married,Male,2026-01-05,1944-11-23,Canada,Devin Watson,69.0
9645,18876.0,AW00018876,Luke,Chen,Married,Male,2026-01-05,1945-02-15,United States,Luke Chen,69.0
9646,18877.0,AW00018877,Evan,Hall,Married,Male,2026-01-05,1951-07-03,United States,Evan Hall,62.0
9647,18878.0,AW00018878,Mallory,Ramos,Married,Female,2026-01-05,1951-10-16,United States,Mallory Ramos,62.0
9648,18879.0,AW00018879,Garrett,Morgan,Married,Male,2026-01-05,1958-03-22,United States,Garrett Morgan,56.0
9649,18880.0,AW00018880,Jarrod,Sanchez,Married,Male,2026-01-05,1946-09-04,United States,Jarrod Sanchez,67.0
9650,18881.0,AW00018881,Kimberly,James,Married,Female,2026-01-05,1946-08-07,United States,Kimberly James,67.0
9651,18882.0,AW00018882,Dalton,Hayes,Married,Male,2026-01-05,1947-01-31,Canada,Dalton Hayes,67.0
9652,18883.0,AW00018883,Jonathan,Garcia,Single,Male,2026-01-05,1982-12-05,Canada,Jonathan Garcia,31.0
9653,18907.0,AW00018907,Priscilla,Nara,Married,Female,2026-01-05,1957-11-15,Australia,Priscilla Nara,56.0
9654,18909.0,AW00018909,Jodi,Chavez,Single,Female,2026-01-05,1960-12-10,Australia,Jodi Chavez,53.0
9655,18863.0,AW00018863,Charles,Scott,Single,Male,2026-01-05,1960-05-13,United States,Charles Scott,54.0
9656,18932.0,AW00018932,Carl,Chande,Married,Male,2026-01-05,1969-07-31,Australia,Carl Chande,44.0
9657,18934.0,AW00018934,Jeremiah,Moore,Single,Male,2026-01-05,1979-08-22,United States,Jeremiah Moore,34.0
9658,18935.0,AW00018935,Jasmine,Jenkins,Married,Female,2026-01-05,1971-11-15,United States,Jasmine Jenkins,42.0
9659,18936.0,AW00018936,Morgan,Collins,Single,Female,2026-01-05,1971-07-11,United States,Morgan Collins,42.0
9660,18937.0,AW00018937,Ian,Reed,Single,Male,2026-01-05,1962-08-10,United States,Ian Reed,51.0
9661,18938.0,AW00018938,Lucas,Lopez,Married,Male,2026-01-05,1962-11-30,United States,Lucas Lopez,51.0
9662,18939.0,AW00018939,Hunter,McDonald,Single,Male,2026-01-05,1962-09-24,United States,Hunter McDonald,51.0
9663,18940.0,AW00018940,Seth,Bell,Married,Male,2026-01-05,1963-04-16,United States,Seth Bell,51.0
9664,18941.0,AW00018941,Philip,Torres,Married,Male,2026-01-05,1962-09-05,United States,Philip Torres,51.0
9665,18942.0,AW00018942,Billy,Ortega,Married,Male,2026-01-05,1962-11-19,United States,Billy Ortega,51.0
9666,18943.0,AW00018943,Kaitlyn,Hall,Single,Female,2026-01-05,1963-02-01,United States,Kaitlyn Hall,51.0
9667,18944.0,AW00018944,Marcus,Taylor,Single,Male,2026-01-05,1961-11-03,Canada,Marcus Taylor,52.0
9668,18945.0,AW00018945,Marcus,Cox,Married,Male,2026-01-05,1961-12-21,United States,Marcus Cox,52.0
9669,18946.0,AW00018946,Brandon,Simmons,Married,Male,2026-01-05,1967-08-05,United States,Brandon Simmons,46.0
9670,18947.0,AW00018947,Devin,Bryant,Single,Male,2026-01-05,1961-11-04,United States,Devin Bryant,52.0
9671,18948.0,AW00018948,Sydney,Bailey,Married,Female,2026-01-05,1967-03-13,United States,Sydney Bailey,47.0
9672,18949.0,AW00018949,Jackson,Hall,Single,Male,2026-01-05,1937-12-30,United States,Jackson Hall,76.0
9673,18950.0,AW00018950,Lauren,Alexander,Single,Female,2026-01-05,1970-10-22,Canada,Lauren Alexander,43.0
9674,18951.0,AW00018951,Dalton,Jones,Single,Male,2026-01-05,1971-06-14,Canada,Dalton Jones,43.0
9675,18952.0,AW00018952,Chloe,Hernandez,Married,Female,2026-01-05,1971-04-22,United States,Chloe Hernandez,43.0
9676,18933.0,AW00018933,Kelli,Huang,Single,Female,2026-01-05,1985-08-30,United States,Kelli Huang,28.0
9677,18931.0,AW00018931,Rosa,She,Married,Female,2026-01-05,1962-06-13,Australia,Rosa She,52.0
9678,18910.0,AW00018910,Marco,Perez,Single,Male,2026-01-05,1981-04-26,United States,Marco Perez,33.0
9679,18930.0,AW00018930,Katelyn,Richardson,Single,Female,2026-01-05,1961-04-15,Australia,Katelyn Richardson,53.0
9680,18911.0,AW00018911,Elijah,McDonald,Single,Male,2026-01-05,1980-12-19,United States,Elijah McDonald,33.0
9681,18912.0,AW00018912,Tyler,Williams,Married,Male,2026-01-05,1981-04-15,United States,Tyler Williams,33.0
9682,18913.0,AW00018913,Jesse,Stewart,Married,Male,2026-01-05,1981-05-06,United States,Jesse Stewart,33.0
9683,18914.0,AW00018914,Felicia,Ruiz,Single,Female,2026-01-05,1981-01-12,United States,Felicia Ruiz,33.0
9684,18915.0,AW00018915,Sydney,Gonzalez,Married,Female,2026-01-05,1980-07-04,United States,Sydney Gonzalez,33.0
9685,18916.0,AW00018916,Christian,Moore,Single,Male,2026-01-05,1979-08-03,United States,Christian Moore,34.0
9686,18917.0,AW00018917,Jonathan,Nelson,Married,Male,2026-01-05,1979-09-08,United States,Jonathan Nelson,34.0
9687,18918.0,AW00018918,Jacqueline,Ross,Married,Female,2026-01-05,1979-06-25,United States,Jacqueline Ross,35.0
9688,18919.0,AW00018919,Eduardo,Hernandez,Single,Male,2026-01-05,1979-05-17,Canada,Eduardo Hernandez,35.0
9689,18920.0,AW00018920,Jonathan,Young,Single,Male,2026-01-05,1978-11-16,United States,Jonathan Young,35.0
9690,18921.0,AW00018921,Rachel,Bailey,Single,Female,2026-01-05,1978-09-22,United States,Rachel Bailey,35.0
9691,18922.0,AW00018922,Madeline,Gonzalez,Single,Female,2026-01-05,1979-03-05,Canada,Madeline Gonzalez,35.0
9692,18923.0,AW00018923,Cassandra,Kapoor,Married,Female,2026-01-05,1979-04-22,United States,Cassandra Kapoor,35.0
9693,18924.0,AW00018924,Rachel,Williams,Single,Female,2026-01-05,1979-05-21,United States,Rachel Williams,35.0
9694,18925.0,AW00018925,Haley,Griffin,Married,Female,2026-01-05,1981-11-09,Canada,Haley Griffin,32.0
9695,18926.0,AW00018926,Alexandre,Lobao,Married,Male,2026-01-05,1981-09-25,Canada,Alexandre Lobao,32.0
9696,18927.0,AW00018927,Arianna,Cox,Single,Female,2026-01-05,1981-08-05,Canada,Arianna Cox,32.0
9697,18928.0,AW00018928,Carmen,Prasad,Married,Female,2026-01-05,1971-08-22,Australia,Carmen Prasad,42.0
9698,18929.0,AW00018929,Donald,Garcia,Single,Male,2026-01-05,1960-12-14,Australia,Donald Garcia,53.0
9699,18864.0,AW00018864,Elijah,Long,Married,Male,2026-01-05,1965-09-08,United States,Elijah Long,48.0
9700,18862.0,AW00018862,Luke,Zhang,Married,Male,2026-01-05,1960-03-21,United States,Luke Zhang,54.0
9701,18954.0,AW00018954,Dalton,Young,Single,Male,2026-01-05,1970-11-23,United States,Dalton Young,43.0
9702,18794.0,AW00018794,Andrew,Davis,Single,Male,2026-01-05,1984-09-16,United States,Andrew Davis,29.0
9703,18796.0,AW00018796,Marvin,Ruiz,Married,Male,2026-01-05,1953-06-04,Australia,Marvin Ruiz,61.0
9704,18797.0,AW00018797,Evan,Murphy,Single,Male,2026-01-05,1983-09-21,United States,Evan Murphy,30.0
9705,18798.0,AW00018798,Andrea,Allen,Married,Female,2026-01-05,1983-12-11,United States,Andrea Allen,30.0
9706,18799.0,AW00018799,Jacob,Lewis,Married,Male,2026-01-05,1977-04-22,United States,Jacob Lewis,37.0
9707,18800.0,AW00018800,Jennifer,Phillips,Married,Female,2026-01-05,1982-10-08,United States,Jennifer Phillips,31.0
9708,18801.0,AW00018801,Dawn,Yuan,Married,Female,2026-01-05,1976-09-17,United States,Dawn Yuan,37.0
9709,18802.0,AW00018802,Mario,Shen,Married,Male,2026-01-05,1982-10-07,United States,Mario Shen,31.0
9710,18803.0,AW00018803,Cedric,Zheng,Married,Male,2026-01-05,1977-05-26,United States,Cedric Zheng,37.0
9711,18804.0,AW00018804,Aaron,Gonzales,Married,Male,2026-01-05,1982-05-22,United States,Aaron Gonzales,32.0
9712,18805.0,AW00018805,Tracy,Simpson,Married,Female,2026-01-05,1977-12-19,United States,Tracy Simpson,36.0
9713,18806.0,AW00018806,Kaitlyn,Torres,Married,Female,2026-01-05,1978-03-08,United States,Kaitlyn Torres,36.0
9714,18807.0,AW00018807,Spencer,Bennett,Single,Male,2026-01-05,1970-01-11,United States,Spencer Bennett,44.0
9715,18808.0,AW00018808,Gabrielle,Perez,Single,Female,2026-01-05,1961-10-24,United States,Gabrielle Perez,52.0
9716,18809.0,AW00018809,Jason,King,Married,Male,2026-01-05,1961-10-06,United States,Jason King,52.0
9717,18810.0,AW00018810,Casey,Dominguez,Married,Male,2026-01-05,1939-12-22,United States,Casey Dominguez,74.0
9718,18811.0,AW00018811,Samuel,Perry,Married,Male,2026-01-05,1968-12-24,Canada,Samuel Perry,45.0
9719,18812.0,AW00018812,Kyle,Adams,Single,Male,2026-01-05,1979-09-30,Canada,Kyle Adams,34.0
9720,18813.0,AW00018813,Kristy,Hernandez,Single,Female,2026-01-05,1968-11-05,United States,Kristy Hernandez,45.0
9721,18814.0,AW00018814,Evan,Adams,Single,Male,2026-01-05,1980-01-10,United States,Evan Adams,34.0
9722,18795.0,AW00018795,Nathan,Alexander,Single,Male,2026-01-05,1984-03-03,Canada,Nathan Alexander,30.0
9723,18793.0,AW00018793,Angel,Cox,Married,Male,2026-01-05,1949-10-17,Australia,Angel Cox,64.0
9724,18816.0,AW00018816,Taylor,Smith,Single,Female,2026-01-05,1968-12-12,United States,Taylor Smith,45.0
9725,18792.0,AW00018792,Gabriella,Peterson,Married,Female,2026-01-05,1985-02-20,United States,Gabriella Peterson,29.0
9726,20244.0,AW00020244,Dawn,Raji,Single,Female,2026-01-05,1971-11-14,Australia,Dawn Raji,42.0
9727,18774.0,AW00018774,Justin,Flores,Single,Male,2026-01-05,1981-12-17,United States,Justin Flores,32.0
9728,18775.0,AW00018775,Andrea,Bell,Married,Female,2026-01-05,1980-11-14,United States,Andrea Bell,33.0
9729,18776.0,AW00018776,Connor,Allen,Single,Male,2026-01-05,1981-04-04,United States,Connor Allen,33.0
9730,18777.0,AW00018777,Richard,Clark,Single,Male,2026-01-05,1980-01-23,United States,Richard Clark,34.0
9731,18778.0,AW00018778,Miguel,Washington,Married,Male,2026-01-05,1980-01-05,United States,Miguel Washington,34.0
9732,18779.0,AW00018779,Jose,Hill,Married,Male,2026-01-05,1979-10-20,United States,Jose Hill,34.0
9733,18780.0,AW00018780,Evan,Carter,Single,Male,2026-01-05,1978-11-06,United States,Evan Carter,35.0
9734,18781.0,AW00018781,Hunter,Lewis,Single,Male,2026-01-05,1977-10-11,United States,Hunter Lewis,36.0
9735,18782.0,AW00018782,Patrick,Reed,Married,Male,2026-01-05,1977-10-21,United States,Patrick Reed,36.0
9736,18783.0,AW00018783,Michael,Martin,Single,Male,2026-01-05,1973-10-17,United States,Michael Martin,40.0
9737,18784.0,AW00018784,Trinity,Brooks,Married,Female,2026-01-05,1973-09-30,United States,Trinity Brooks,40.0
9738,18785.0,AW00018785,Sara,Rivera,Single,Female,2026-01-05,1973-05-04,Canada,Sara Rivera,41.0
9739,18786.0,AW00018786,Dustin,Chande,Single,Male,2026-01-05,1973-04-14,United States,Dustin Chande,41.0
9740,18787.0,AW00018787,Mya,Wood,Married,Female,2026-01-05,1968-11-10,United States,Mya Wood,45.0
9741,18788.0,AW00018788,Madison,Thompson,Single,Female,2026-01-05,1973-08-30,Canada,Madison Thompson,40.0
9742,18789.0,AW00018789,Seth,Robinson,Single,Male,2026-01-05,1979-04-18,United States,Seth Robinson,35.0
9743,18790.0,AW00018790,Julia,Martin,Married,Female,2026-01-05,1985-03-25,United States,Julia Martin,29.0
9744,18791.0,AW00018791,Megan,Blue,Single,Female,2026-01-05,1985-02-19,United States,Megan Blue,29.0
9745,18815.0,AW00018815,Abigail,Rogers,Married,Female,2026-01-05,1968-12-13,United States,Abigail Rogers,45.0
9746,18817.0,AW00018817,Brittany,Russell,Single,Female,2026-01-05,1985-01-06,United States,Brittany Russell,29.0
9747,18861.0,AW00018861,Ashley,Wood,Married,Female,2026-01-05,1959-08-22,United States,Ashley Wood,54.0
9748,18840.0,AW00018840,Alexandria,Barnes,Married,Female,2026-01-05,1961-06-17,United States,Alexandria Barnes,53.0
9749,18842.0,AW00018842,James,Gonzalez,Single,Male,2026-01-05,1942-01-05,Canada,James Gonzalez,72.0
9750,18843.0,AW00018843,Luis,Perez,Married,Male,2026-01-05,1941-07-19,United States,Luis Perez,72.0
9751,18844.0,AW00018844,Dalton,Hernandez,Single,Male,2026-01-05,1947-10-11,United States,Dalton Hernandez,66.0
9752,18845.0,AW00018845,Katherine,Hughes,Married,Female,2026-01-05,1941-09-29,United States,Katherine Hughes,72.0
9753,18846.0,AW00018846,Deb,Hughes,Single,Male,2026-01-05,1941-08-31,United States,Deb Hughes,72.0
9754,18847.0,AW00018847,Ariana,Richardson,Married,Female,2026-01-05,1947-05-08,United States,Ariana Richardson,67.0
9755,18848.0,AW00018848,Christian,Harris,Married,Male,2026-01-05,1941-11-01,United States,Christian Harris,72.0
9756,18849.0,AW00018849,Faith,Flores,Single,Female,2026-01-05,1965-12-13,United States,Faith Flores,48.0
9757,18850.0,AW00018850,Ethan,Hughes,Married,Male,2026-01-05,1966-01-10,United States,Ethan Hughes,48.0
9758,18851.0,AW00018851,Dalton,Cook,Married,Male,2026-01-05,1960-04-14,United States,Dalton Cook,54.0
9759,18852.0,AW00018852,Allison,Sanders,Married,Female,2026-01-05,1965-07-19,Canada,Allison Sanders,48.0
9760,18853.0,AW00018853,Jacqueline,Gray,Married,Female,2026-01-05,1960-01-11,United States,Jacqueline Gray,54.0
9761,18854.0,AW00018854,Hunter,Turner,Married,Male,2026-01-05,1965-05-21,United States,Hunter Turner,49.0
9762,18855.0,AW00018855,Robert,Zhang,Single,Male,2026-01-05,1959-11-19,Canada,Robert Zhang,54.0
9763,18856.0,AW00018856,Thomas,Green,Married,Male,2026-01-05,1959-09-12,United States,Thomas Green,54.0
9764,18857.0,AW00018857,Sebastian,Sanders,Married,Male,2026-01-05,1960-01-01,United States,Sebastian Sanders,54.0
9765,18858.0,AW00018858,Miguel,Parker,Single,Male,2026-01-05,1959-11-02,United States,Miguel Parker,54.0
9766,18859.0,AW00018859,Olivia,Henderson,Married,Female,2026-01-05,1960-03-17,Canada,Olivia Henderson,54.0
9767,18860.0,AW00018860,Sydney,Foster,Married,Female,2026-01-05,1965-12-13,United States,Sydney Foster,48.0
